ff	brightest
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000025_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000026_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000027_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	71
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000027_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000028_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_FruMARCM-X000028_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	34
reformatted.JFRC2/JFRC2_FCWB_G0239-F000003_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_G0239-F000004_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_G0239-F000005_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_G0239-F000006_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_G0239-F000007_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_G0239-F000008_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	101
reformatted.JFRC2/JFRC2_FCWB_G0239-F000009_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	101
reformatted.JFRC2/JFRC2_FCWB_G0239-F000010_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_G0239-F000011_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	99
reformatted.JFRC2/JFRC2_FCWB_G0239-F000012_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	101
reformatted.JFRC2/JFRC2_FCWB_G0239-F000013_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000017_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	189
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000018_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	75
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000019_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000020_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000021_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000022_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000023_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000024_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000025_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000026_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000027_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	35
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000028_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000029_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	76
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000030_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000031_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000032_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	211
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000032_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000033_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000034_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	47
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000035_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	115
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000036_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000037_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000038_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000039_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000040_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	110
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000041_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000042_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000042_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	189
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000043_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000043_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000043_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000044_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000045_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000046_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	215
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000046_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	81
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000046_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000047_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000048_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000049_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000049_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	80
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000050_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000051_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	70
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000052_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000053_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000054_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000054_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	68
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000055_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000055_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000056_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	65
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000057_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000057_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000058_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000059_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000060_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000062_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000063_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000064_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000065_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000066_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000066_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000067_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000068_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000068_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000069_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000070_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000070_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	60
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000071_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000071_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000072_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000073_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000073_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	211
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000074_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000075_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000075_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000076_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000077_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	169
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000078_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	215
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000079_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	218
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000079_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000080_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000081_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000082_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	200
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000083_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000084_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000084_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000085_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000086_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000086_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000086_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000087_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	36
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000088_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000089_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000090_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	202
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000090_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000091_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	46
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000092_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	122
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000093_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000094_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000094_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000095_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000096_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000097_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	35
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000097_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000098_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	139
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000098_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000099_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000099_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	126
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000100_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	205
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000100_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	130
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000101_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	102
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000102_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000103_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000104_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000104_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000104_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	115
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000105_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000106_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000107_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000108_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000108_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000109_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	187
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000109_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	28
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000110_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000110_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	62
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000111_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	141
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000111_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	154
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000112_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000112_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000113_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000113_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	218
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000114_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000115_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	150
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000115_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000116_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	142
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000116_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000117_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000118_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000119_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000120_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	39
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000120_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000121_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	212
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000121_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	48
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000122_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	45
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000122_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	215
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000123_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	211
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000123_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	160
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000124_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000124_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000125_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000126_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	134
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000126_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	171
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000127_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000128_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000128_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000129_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000130_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	112
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000130_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000131_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	208
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000131_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000132_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	218
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000133_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	47
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000134_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	210
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000135_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000135_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000135_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	59
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000136_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	197
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000136_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	195
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000137_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000137_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	83
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000138_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	36
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000139_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	45
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000140_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	74
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000140_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000141_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	95
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000142_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	204
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000142_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	199
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000143_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	44
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000144_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	156
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000145_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	138
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000146_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000147_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000147_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000148_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000149_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000150_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	206
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000151_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	123
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000151_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	201
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000152_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	119
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000152_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000153_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000153_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	198
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000153_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000153_seg004_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000154_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000154_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	193
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000155_seg001_03_warp_m0g80c8e1e-1x26r4.nrrd	203
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000155_seg002_03_warp_m0g80c8e1e-1x26r4.nrrd	117
reformatted.JFRC2/JFRC2_FCWB_GadMARCM-F000155_seg003_03_warp_m0g80c8e1e-1x26r4.nrrd	154
