label	vfbid	sourcename	sourceuri
FAFB62434.	VFB_00101244	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB23512.	VFB_00101245	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB30434.	VFB_00101246	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB53671.	VFB_00101247	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB22277.	VFB_00101248	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB22744.	VFB_00101249	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB400943.	VFB_00101250	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB22422.	VFB_00101251	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB56623.	VFB_00101252	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB7286.	VFB_00101224	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB30591.	VFB_00101223	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB535060.	VFB_00101222	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB60445.	VFB_00101221	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB11742.	VFB_00101228	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB7646.	VFB_00101227	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB175032.	VFB_00101226	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB16406.	VFB_00101225	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB23597.	VFB_00101232	Zheng2018	http://virtualflybrain.org/data/Zheng2018
FAFB67637.	VFB_00101231	Zheng2018	http://virtualflybrain.org/data/Zheng2018
