reference	data.jso	thumbnail.png	index.html	volume.nrrd
VFB_00003917 	0	0	0	0
VFB_00003918 	0	0	0	0
VFB_00003919 	0	0	0	0
VFB_00003920 	0	0	0	0
VFB_00003921 	0	0	0	0
VFB_00003922 	0	0	0	0
VFB_00003923 	0	0	0	0
VFB_00003924 	0	0	0	0
VFB_00003925 	0	0	0	0
VFB_00003926 	0	0	0	0
VFB_00003927 	0	0	0	0
VFB_00003928 	0	0	0	0
VFB_00003929 	0	0	0	0
VFB_00003930 	0	0	0	0
VFB_00003931 	0	0	0	0
VFB_00003932 	0	0	0	0
VFB_00003933 	0	0	0	0
VFB_00003934 	0	0	0	0
VFB_00003935 	0	0	0	0
VFB_00003936 	0	0	0	0
VFB_00003937 	0	0	0	0
VFB_00003938 	0	0	0	0
VFB_00003939 	0	0	0	0
VFB_00003940 	0	0	0	0
VFB_00003941 	0	0	0	0
VFB_00003942 	0	0	0	0
VFB_00003943 	0	0	0	0
VFB_00003944 	0	0	0	0
VFB_00003945 	0	0	0	0
VFB_00003946 	0	0	0	0
VFB_00003947 	0	0	0	0
VFB_00003948 	0	0	0	0
VFB_00003949 	0	0	0	0
VFB_00003950 	0	0	0	0
VFB_00003951 	0	0	0	0
VFB_00003952 	0	0	0	0
VFB_00003953 	0	0	0	0
VFB_00003954 	0	0	0	0
VFB_00003955 	0	0	0	0
VFB_00003956 	0	0	0	0
VFB_00003957 	0	0	0	0
VFB_00003958 	0	0	0	0
VFB_00003959 	0	0	0	0
VFB_00003960 	0	0	0	0
VFB_00003961 	0	0	0	0
VFB_00003962 	0	0	0	0
VFB_00003963 	0	0	0	0
VFB_00003964 	0	0	0	0
VFB_00003965 	0	0	0	0
VFB_00003966 	0	0	0	0
VFB_00003967 	0	0	0	0
VFB_00003968 	0	0	0	0
VFB_00003969 	0	0	0	0
VFB_00003970 	0	0	0	0
VFB_00003971 	0	0	0	0
VFB_00003972 	0	0	0	0
VFB_00003973 	0	0	0	0
VFB_00003974 	0	0	0	0
VFB_00003975 	0	0	0	0
VFB_00003976 	0	0	0	0
VFB_00003977 	0	0	0	0
VFB_00003978 	0	0	0	0
VFB_00003979 	0	0	0	0
VFB_00003980 	0	0	0	0
VFB_00003981 	0	0	0	0
VFB_00003982 	0	0	0	0
VFB_00003983 	0	0	0	0
VFB_00003984 	0	0	0	0
VFB_00003985 	0	0	0	0
VFB_00003986 	0	0	0	0
VFB_00003987 	0	0	0	0
VFB_00003988 	0	0	0	0
VFB_00003989 	0	0	0	0
VFB_00003990 	0	0	0	0
VFB_00003991 	0	0	0	0
VFB_00003992 	0	0	0	0
VFB_00003993 	0	0	0	0
VFB_00003994 	0	0	0	0
VFB_00003995 	0	0	0	0
VFB_00003996 	0	0	0	0
VFB_00003997 	0	0	0	0
VFB_00003998 	0	0	0	0
VFB_00003999 	0	0	0	0
VFB_00004000 	0	0	0	0
VFB_00004001 	0	0	0	0
VFB_00004002 	0	0	0	0
VFB_00004003 	0	0	0	0
VFB_00004004 	0	0	0	0
VFB_00004005 	0	0	0	0
VFB_00004006 	0	0	0	0
VFB_00004007 	0	0	0	0
VFB_00004008 	0	0	0	0
VFB_00004009 	0	0	0	0
VFB_00004010 	0	0	0	0
VFB_00004011 	0	0	0	0
VFB_00004012 	0	0	0	0
VFB_00004013 	0	0	0	0
VFB_00004014 	0	0	0	0
VFB_00004015 	0	0	0	0
VFB_00004016 	0	0	0	0
VFB_00004017 	0	0	0	0
VFB_00004018 	0	0	0	0
VFB_00004019 	0	0	0	0
VFB_00004020 	0	0	0	0
VFB_00004021 	0	0	0	0
VFB_00004022 	0	0	0	0
VFB_00004023 	0	0	0	0
VFB_00004024 	0	0	0	0
VFB_00004025 	0	0	0	0
VFB_00004026 	0	0	0	0
VFB_00004027 	0	0	0	0
VFB_00004028 	0	0	0	0
VFB_00004029 	0	0	0	0
VFB_00004030 	0	0	0	0
VFB_00004031 	0	0	0	0
VFB_00004032 	0	0	0	0
VFB_00004033 	0	0	0	0
VFB_00004034 	0	0	0	0
VFB_00004035 	0	0	0	0
VFB_00004036 	0	0	0	0
VFB_00004037 	0	0	0	0
VFB_00004038 	0	0	0	0
VFB_00004039 	0	0	0	0
VFB_00004040 	0	0	0	0
VFB_00004041 	0	0	0	0
VFB_00004042 	0	0	0	0
VFB_00004043 	0	0	0	0
VFB_00004044 	0	0	0	0
VFB_00004045 	0	0	0	0
VFB_00004046 	0	0	0	0
VFB_00004047 	0	0	0	0
VFB_00004048 	0	0	0	0
VFB_00004049 	0	0	0	0
VFB_00004050 	0	0	0	0
VFB_00004051 	0	0	0	0
VFB_00004052 	0	0	0	0
VFB_00004053 	0	0	0	0
VFB_00004054 	0	0	0	0
VFB_00004055 	0	0	0	0
VFB_00004056 	0	0	0	0
VFB_00004057 	0	0	0	0
VFB_00004058 	0	0	0	0
VFB_00004059 	0	0	0	0
VFB_00004060 	0	0	0	0
VFB_00004061 	0	0	0	0
VFB_00004062 	0	0	0	0
VFB_00004063 	0	0	0	0
VFB_00004064 	0	0	0	0
VFB_00004065 	0	0	0	0
VFB_00004066 	0	0	0	0
VFB_00004067 	0	0	0	0
VFB_00004068 	0	0	0	0
VFB_00004069 	0	0	0	0
VFB_00004070 	0	0	0	0
VFB_00004071 	0	0	0	0
VFB_00004072 	0	0	0	0
VFB_00004073 	0	0	0	0
VFB_00004074 	0	0	0	0
VFB_00004075 	0	0	0	0
VFB_00004076 	0	0	0	0
VFB_00004077 	0	0	0	0
VFB_00004078 	0	0	0	0
VFB_00004079 	0	0	0	0
VFB_00004080 	0	0	0	0
VFB_00004081 	0	0	0	0
VFB_00004082 	0	0	0	0
VFB_00004083 	0	0	0	0
VFB_00004084 	0	0	0	0
VFB_00004085 	0	0	0	0
VFB_00004086 	0	0	0	0
VFB_00004087 	0	0	0	0
VFB_00004088 	0	0	0	0
VFB_00004089 	0	0	0	0
VFB_00004090 	0	0	0	0
VFB_00004091 	0	0	0	0
VFB_00004092 	0	0	0	0
VFB_00004093 	0	0	0	0
VFB_00004094 	0	0	0	0
VFB_00004095 	0	0	0	0
VFB_00004096 	0	0	0	0
VFB_00004097 	0	0	0	0
VFB_00004098 	0	0	0	0
VFB_00004099 	0	0	0	0
VFB_00004100 	0	0	0	0
VFB_00004101 	0	0	0	0
VFB_00004102 	0	0	0	0
VFB_00004103 	0	0	0	0
VFB_00004104 	0	0	0	0
VFB_00004105 	0	0	0	0
VFB_00004106 	0	0	0	0
VFB_00004107 	0	0	0	0
VFB_00004108 	0	0	0	0
VFB_00004109 	0	0	0	0
VFB_00004110 	0	0	0	0
VFB_00004111 	0	0	0	0
VFB_00004112 	0	0	0	0
VFB_00004113 	0	0	0	0
VFB_00004114 	0	0	0	0
VFB_00004115 	0	0	0	0
VFB_00004116 	0	0	0	0
VFB_00004117 	0	0	0	0
VFB_00004118 	0	0	0	0
VFB_00004119 	0	0	0	0
VFB_00004120 	0	0	0	0
VFB_00004121 	0	0	0	0
VFB_00004122 	0	0	0	0
VFB_00004123 	0	0	0	0
VFB_00004124 	0	0	0	0
VFB_00004125 	0	0	0	0
VFB_00004126 	0	0	0	0
VFB_00004127 	0	0	0	0
VFB_00004128 	0	0	0	0
VFB_00004129 	0	0	0	0
VFB_00004130 	0	0	0	0
VFB_00004131 	0	0	0	0
VFB_00004132 	0	0	0	0
VFB_00004133 	0	0	0	0
VFB_00004134 	0	0	0	0
VFB_00004135 	0	0	0	0
VFB_00004136 	0	0	0	0
VFB_00004137 	0	0	0	0
VFB_00004138 	0	0	0	0
VFB_00004139 	0	0	0	0
VFB_00004140 	0	0	0	0
VFB_00004141 	0	0	0	0
VFB_00004142 	0	0	0	0
VFB_00004143 	0	0	0	0
VFB_00004144 	0	0	0	0
VFB_00004145 	0	0	0	0
VFB_00004146 	0	0	0	0
VFB_00004147 	0	0	0	0
VFB_00004148 	0	0	0	0
VFB_00004149 	0	0	0	0
VFB_00004150 	0	0	0	0
VFB_00004151 	0	0	0	0
VFB_00004152 	0	0	0	0
VFB_00004153 	0	0	0	0
VFB_00004154 	0	0	0	0
VFB_00004155 	0	0	0	0
VFB_00004156 	0	0	0	0
VFB_00004157 	0	0	0	0
VFB_00004158 	0	0	0	0
VFB_00004159 	0	0	0	0
VFB_00004160 	0	0	0	0
VFB_00004161 	0	0	0	0
VFB_00004162 	0	0	0	0
VFB_00004163 	0	0	0	0
VFB_00004164 	0	0	0	0
VFB_00004165 	0	0	0	0
VFB_00004166 	0	0	0	0
VFB_00004167 	0	0	0	0
VFB_00004168 	0	0	0	0
VFB_00004169 	0	0	0	0
VFB_00004170 	0	0	0	0
VFB_00004171 	0	0	0	0
VFB_00004172 	0	0	0	0
VFB_00004173 	0	0	0	0
VFB_00004174 	0	0	0	0
VFB_00004175 	0	0	0	0
VFB_00004176 	0	0	0	0
VFB_00004177 	0	0	0	0
VFB_00004178 	0	0	0	0
VFB_00004179 	0	0	0	0
VFB_00004180 	0	0	0	0
VFB_00004181 	0	0	0	0
VFB_00004182 	0	0	0	0
VFB_00004183 	0	0	0	0
VFB_00004184 	0	0	0	0
VFB_00004185 	0	0	0	0
VFB_00004186 	0	0	0	0
VFB_00004187 	0	0	0	0
VFB_00004188 	0	0	0	0
VFB_00004189 	0	0	0	0
VFB_00004190 	0	0	0	0
VFB_00004191 	0	0	0	0
VFB_00004192 	0	0	0	0
VFB_00004193 	0	0	0	0
VFB_00004194 	0	0	0	0
VFB_00004195 	0	0	0	0
VFB_00004196 	0	0	0	0
VFB_00004197 	0	0	0	0
VFB_00004198 	0	0	0	0
VFB_00004199 	0	0	0	0
VFB_00004200 	0	0	0	0
VFB_00004201 	0	0	0	0
VFB_00004202 	0	0	0	0
VFB_00004203 	0	0	0	0
VFB_00004204 	0	0	0	0
VFB_00004205 	0	0	0	0
VFB_00004206 	0	0	0	0
VFB_00004207 	0	0	0	0
VFB_00004208 	0	0	0	0
VFB_00004209 	0	0	0	0
VFB_00004210 	0	0	0	0
VFB_00004211 	0	0	0	0
VFB_00004212 	0	0	0	0
VFB_00004213 	0	0	0	0
VFB_00004214 	0	0	0	0
VFB_00004215 	0	0	0	0
VFB_00004216 	0	0	0	0
VFB_00004217 	0	0	0	0
VFB_00004218 	0	0	0	0
VFB_00004219 	0	0	0	0
VFB_00004220 	0	0	0	0
VFB_00004221 	0	0	0	0
VFB_00004222 	0	0	0	0
VFB_00004223 	0	0	0	0
VFB_00004224 	0	0	0	0
VFB_00004225 	0	0	0	0
VFB_00004226 	0	0	0	0
VFB_00004227 	0	0	0	0
VFB_00004228 	0	0	0	0
VFB_00004229 	0	0	0	0
VFB_00004230 	0	0	0	0
VFB_00004231 	0	0	0	0
VFB_00004232 	0	0	0	0
VFB_00004233 	0	0	0	0
VFB_00004234 	0	0	0	0
VFB_00004235 	0	0	0	0
VFB_00004236 	0	0	0	0
VFB_00004237 	0	0	0	0
VFB_00004238 	0	0	0	0
VFB_00004239 	0	0	0	0
VFB_00004240 	0	0	0	0
VFB_00004241 	0	0	0	0
VFB_00004242 	0	0	0	0
VFB_00004243 	0	0	0	0
VFB_00004244 	0	0	0	0
VFB_00004245 	0	0	0	0
VFB_00004246 	0	0	0	0
VFB_00004247 	0	0	0	0
VFB_00004248 	0	0	0	0
VFB_00004249 	0	0	0	0
VFB_00004250 	0	0	0	0
VFB_00004251 	0	0	0	0
VFB_00004252 	0	0	0	0
VFB_00004253 	0	0	0	0
VFB_00004254 	0	0	0	0
VFB_00004255 	0	0	0	0
VFB_00004256 	0	0	0	0
VFB_00004257 	0	0	0	0
VFB_00004258 	0	0	0	0
VFB_00004259 	0	0	0	0
VFB_00004260 	0	0	0	0
VFB_00004261 	0	0	0	0
VFB_00004262 	0	0	0	0
VFB_00004263 	0	0	0	0
VFB_00004264 	0	0	0	0
VFB_00004265 	0	0	0	0
VFB_00004266 	0	0	0	0
VFB_00004267 	0	0	0	0
VFB_00004268 	0	0	0	0
VFB_00004269 	0	0	0	0
VFB_00004270 	0	0	0	0
VFB_00004271 	0	0	0	0
VFB_00004272 	0	0	0	0
VFB_00004273 	0	0	0	0
VFB_00004274 	0	0	0	0
VFB_00004275 	0	0	0	0
VFB_00004276 	0	0	0	0
VFB_00004277 	0	0	0	0
VFB_00004278 	0	0	0	0
VFB_00004279 	0	0	0	0
VFB_00004280 	0	0	0	0
VFB_00004281 	0	0	0	0
VFB_00004282 	0	0	0	0
VFB_00004283 	0	0	0	0
VFB_00004284 	0	0	0	0
VFB_00004285 	0	0	0	0
VFB_00004286 	0	0	0	0
VFB_00004287 	0	0	0	0
VFB_00004288 	0	0	0	0
VFB_00004289 	0	0	0	0
VFB_00004290 	0	0	0	0
VFB_00004291 	0	0	0	0
VFB_00004292 	0	0	0	0
VFB_00004293 	0	0	0	0
VFB_00004294 	0	0	0	0
VFB_00004295 	0	0	0	0
VFB_00004296 	0	0	0	0
VFB_00004297 	0	0	0	0
VFB_00004298 	0	0	0	0
VFB_00004299 	0	0	0	0
VFB_00004300 	0	0	0	0
VFB_00004301 	0	0	0	0
VFB_00004302 	0	0	0	0
VFB_00004303 	0	0	0	0
VFB_00004304 	0	0	0	0
VFB_00004305 	0	0	0	0
VFB_00004306 	0	0	0	0
VFB_00004307 	0	0	0	0
VFB_00004308 	0	0	0	0
VFB_00004309 	0	0	0	0
VFB_00004310 	0	0	0	0
VFB_00004311 	0	0	0	0
VFB_00004312 	0	0	0	0
VFB_00004313 	0	0	0	0
VFB_00004314 	0	0	0	0
VFB_00004315 	0	0	0	0
VFB_00004316 	0	0	0	0
VFB_00004317 	0	0	0	0
VFB_00004318 	0	0	0	0
VFB_00004319 	0	0	0	0
VFB_00004320 	0	0	0	0
VFB_00004321 	0	0	0	0
VFB_00004322 	0	0	0	0
VFB_00004323 	0	1	0	1
VFB_00004324 	0	0	0	0
VFB_00004325 	0	0	0	0
VFB_00004326 	0	0	0	0
VFB_00004327 	0	0	0	0
VFB_00004328 	0	0	0	0
VFB_00004329 	0	0	0	0
VFB_00004330 	0	0	0	0
VFB_00004331 	0	0	0	0
VFB_00004332 	0	0	0	0
VFB_00004333 	0	0	0	0
VFB_00004334 	0	0	0	0
VFB_00004335 	0	0	0	0
VFB_00004336 	0	0	0	0
VFB_00004337 	0	0	0	0
VFB_00004338 	0	0	0	0
VFB_00004339 	0	0	0	0
VFB_00004340 	0	0	0	0
VFB_00004341 	0	0	0	0
VFB_00004342 	0	0	0	0
VFB_00004343 	0	0	0	0
VFB_00004344 	0	0	0	0
VFB_00004345 	0	0	0	0
VFB_00004346 	0	0	0	0
VFB_00004347 	0	0	0	0
VFB_00004348 	0	0	0	0
VFB_00004349 	0	0	0	0
VFB_00004350 	0	0	0	0
VFB_00004351 	0	0	0	0
VFB_00004352 	0	0	0	0
VFB_00004353 	0	0	0	0
VFB_00004354 	0	0	0	0
VFB_00004355 	0	0	0	0
VFB_00004356 	0	0	0	0
VFB_00004357 	0	0	0	0
VFB_00004358 	0	0	0	0
VFB_00004359 	0	0	0	0
VFB_00004360 	0	0	0	0
VFB_00004361 	0	0	0	0
VFB_00004362 	0	0	0	0
VFB_00004363 	0	0	0	0
VFB_00004364 	0	0	0	0
VFB_00004365 	0	0	0	0
VFB_00004366 	0	0	0	0
VFB_00004367 	0	0	0	0
VFB_00004368 	0	0	0	0
VFB_00004369 	0	0	0	0
VFB_00004370 	0	0	0	0
VFB_00004371 	0	0	0	0
VFB_00004372 	0	0	0	0
VFB_00004373 	0	0	0	0
VFB_00004374 	0	0	0	0
VFB_00004375 	0	0	0	0
VFB_00004376 	0	0	0	0
VFB_00004377 	0	0	0	0
VFB_00004378 	0	0	0	0
VFB_00004379 	0	0	0	0
VFB_00004380 	0	0	0	0
VFB_00004381 	0	0	0	0
VFB_00004382 	0	0	0	0
VFB_00004383 	0	0	0	0
VFB_00004384 	0	0	0	0
VFB_00004385 	0	0	0	0
VFB_00004386 	0	0	0	0
VFB_00004387 	0	0	0	0
VFB_00004388 	0	0	0	0
VFB_00004389 	0	0	0	0
VFB_00004390 	0	0	0	0
VFB_00004391 	0	0	0	0
VFB_00004392 	0	0	0	0
VFB_00004393 	0	0	0	0
VFB_00004394 	0	0	0	0
VFB_00004395 	0	0	0	0
VFB_00004396 	0	0	0	0
VFB_00004397 	0	0	0	0
VFB_00004398 	0	0	0	0
VFB_00004399 	0	0	0	0
VFB_00004400 	0	0	0	0
VFB_00004401 	0	0	0	0
VFB_00004402 	0	0	0	0
VFB_00004403 	0	0	0	0
VFB_00004404 	0	0	0	0
VFB_00004405 	0	0	0	0
VFB_00004406 	0	0	0	0
VFB_00004407 	0	0	0	0
VFB_00004408 	0	0	0	0
VFB_00004409 	0	0	0	0
VFB_00004410 	0	0	0	0
VFB_00004411 	0	0	0	0
VFB_00004412 	0	0	0	0
VFB_00004413 	0	0	0	0
VFB_00004414 	0	0	0	0
VFB_00004415 	0	0	0	0
VFB_00004416 	0	0	0	0
VFB_00004417 	0	0	0	0
VFB_00004418 	0	0	0	0
VFB_00004419 	0	0	0	0
VFB_00004420 	0	0	0	0
VFB_00004421 	0	0	0	0
VFB_00004422 	0	0	0	0
VFB_00004423 	0	0	0	0
VFB_00004424 	0	0	0	0
VFB_00004425 	0	0	0	0
VFB_00004426 	0	0	0	0
VFB_00004427 	0	0	0	0
VFB_00004428 	0	0	0	0
VFB_00004429 	0	0	0	0
VFB_00004430 	0	0	0	0
VFB_00004431 	0	0	0	0
VFB_00004432 	0	0	0	0
VFB_00004433 	0	0	0	0
VFB_00004434 	0	0	0	0
VFB_00004435 	0	0	0	0
VFB_00004436 	0	0	0	0
VFB_00004437 	0	0	0	0
VFB_00004438 	0	0	0	0
VFB_00004439 	0	0	0	0
VFB_00004440 	0	0	0	0
VFB_00004441 	0	0	0	0
VFB_00004442 	0	0	0	0
VFB_00004443 	0	0	0	0
VFB_00004444 	0	0	0	0
VFB_00004445 	0	0	0	0
VFB_00004446 	0	0	0	0
VFB_00004447 	0	0	0	0
VFB_00004448 	0	0	0	0
VFB_00004449 	0	0	0	0
VFB_00004450 	0	0	0	0
VFB_00004451 	0	0	0	0
VFB_00004452 	0	0	0	0
VFB_00004453 	0	0	0	0
VFB_00004454 	0	0	0	0
VFB_00004455 	0	0	0	0
VFB_00004456 	0	0	0	0
VFB_00004457 	0	0	0	0
VFB_00004458 	0	0	0	0
VFB_00004459 	0	0	0	0
VFB_00004460 	0	0	0	0
VFB_00004461 	0	0	0	0
VFB_00004462 	0	0	0	0
VFB_00004463 	0	0	0	0
VFB_00004464 	0	0	0	0
VFB_00004465 	0	0	0	0
VFB_00004466 	0	0	0	0
VFB_00004467 	0	0	0	0
VFB_00004468 	0	0	0	0
VFB_00004469 	0	0	0	0
VFB_00004470 	0	0	0	0
VFB_00004471 	0	0	0	0
VFB_00004472 	0	0	0	0
VFB_00004473 	0	0	0	0
VFB_00004474 	0	0	0	0
VFB_00004475 	0	0	0	0
VFB_00004476 	0	0	0	0
VFB_00004477 	0	0	0	0
VFB_00004478 	0	0	0	0
VFB_00004479 	0	0	0	0
VFB_00004480 	0	0	0	0
VFB_00004481 	0	0	0	0
VFB_00004482 	0	0	0	0
VFB_00004483 	0	0	0	0
VFB_00004484 	0	0	0	0
VFB_00004485 	0	0	0	0
VFB_00004486 	0	0	0	0
VFB_00004487 	0	0	0	0
VFB_00004488 	0	0	0	0
VFB_00004489 	0	0	0	0
VFB_00004490 	0	0	0	0
VFB_00004491 	0	0	0	0
VFB_00004492 	0	0	0	0
VFB_00004493 	0	0	0	0
VFB_00004494 	0	0	0	0
VFB_00004495 	0	0	0	0
VFB_00004496 	0	0	0	0
VFB_00004497 	0	0	0	0
VFB_00004498 	0	0	0	0
VFB_00004499 	0	0	0	0
VFB_00004500 	0	0	0	0
VFB_00004501 	0	0	0	0
VFB_00004502 	0	0	0	0
VFB_00004503 	0	0	0	0
VFB_00004504 	0	0	0	0
VFB_00004505 	0	0	0	0
VFB_00004506 	0	0	0	0
VFB_00004507 	0	0	0	0
VFB_00004508 	0	0	0	0
VFB_00004509 	0	0	0	0
VFB_00004510 	0	0	0	0
VFB_00004511 	0	0	0	0
VFB_00004512 	0	0	0	0
VFB_00004513 	0	0	0	0
VFB_00004514 	0	0	0	0
VFB_00004515 	0	0	0	0
VFB_00004516 	0	0	0	0
VFB_00004517 	0	0	0	0
VFB_00004518 	0	0	0	0
VFB_00004519 	0	0	0	0
VFB_00004520 	0	0	0	0
VFB_00004521 	0	0	0	0
VFB_00004522 	0	0	0	0
VFB_00004523 	0	0	0	0
VFB_00004524 	0	0	0	0
VFB_00004525 	0	0	0	0
VFB_00004526 	0	0	0	0
VFB_00004527 	0	0	0	0
VFB_00004528 	0	0	0	0
VFB_00004529 	0	0	0	0
VFB_00004530 	0	0	0	0
VFB_00004531 	0	0	0	0
VFB_00004532 	0	0	0	0
VFB_00004533 	0	0	0	0
VFB_00004534 	0	0	0	0
VFB_00004535 	0	0	0	0
VFB_00004536 	0	0	0	0
VFB_00004537 	0	0	0	0
VFB_00004538 	0	0	0	0
VFB_00004539 	0	0	0	0
VFB_00004540 	0	0	0	0
VFB_00004541 	0	0	0	0
VFB_00004542 	0	0	0	0
VFB_00004543 	0	0	0	0
VFB_00004544 	0	0	0	0
VFB_00004545 	0	0	0	0
VFB_00004546 	0	0	0	0
VFB_00004547 	0	0	0	0
VFB_00004548 	0	0	0	0
VFB_00004549 	0	0	0	0
VFB_00004550 	0	0	0	0
VFB_00004551 	0	0	0	0
VFB_00004552 	0	0	0	0
VFB_00004553 	0	0	0	0
VFB_00004554 	0	0	0	0
VFB_00004555 	0	0	0	0
VFB_00004556 	0	0	0	0
VFB_00004557 	0	0	0	0
VFB_00004558 	0	0	0	0
VFB_00004559 	0	0	0	0
VFB_00004560 	0	0	0	0
VFB_00004561 	0	0	0	0
VFB_00004562 	0	0	0	0
VFB_00004563 	0	0	0	0
VFB_00004564 	0	0	0	0
VFB_00004565 	0	0	0	0
VFB_00004566 	0	0	0	0
VFB_00004567 	0	0	0	0
VFB_00004568 	0	0	0	0
VFB_00004569 	0	0	0	0
VFB_00004570 	0	0	0	0
VFB_00004571 	0	0	0	0
VFB_00004572 	0	0	0	0
VFB_00004573 	0	0	0	0
VFB_00004574 	0	0	0	0
VFB_00004575 	0	0	0	0
VFB_00004576 	0	0	0	0
VFB_00004577 	0	0	0	0
VFB_00004578 	0	0	0	0
VFB_00004579 	0	0	0	0
VFB_00004580 	0	0	0	0
VFB_00004581 	0	0	0	0
VFB_00004582 	0	0	0	0
VFB_00004583 	0	0	0	0
VFB_00004584 	0	0	0	0
VFB_00004585 	0	0	0	0
VFB_00004586 	0	0	0	0
VFB_00004587 	0	0	0	0
VFB_00004588 	0	0	0	0
VFB_00004589 	0	0	0	0
VFB_00004590 	0	0	0	0
VFB_00004591 	0	0	0	0
VFB_00004592 	0	0	0	0
VFB_00004593 	0	0	0	0
VFB_00004594 	0	0	0	0
VFB_00004595 	0	0	0	0
VFB_00004596 	0	0	0	0
VFB_00004597 	0	0	0	0
VFB_00004598 	0	0	0	0
VFB_00004599 	0	0	0	0
VFB_00004600 	0	0	0	0
VFB_00004601 	0	0	0	0
VFB_00004602 	0	0	0	0
VFB_00004603 	0	0	0	0
VFB_00004604 	0	0	0	0
VFB_00004605 	0	0	0	0
VFB_00004606 	0	0	0	0
VFB_00004607 	0	0	0	0
VFB_00004608 	0	0	0	0
VFB_00004609 	0	0	0	0
VFB_00004610 	0	0	0	0
VFB_00004611 	0	0	0	0
VFB_00004612 	0	0	0	0
VFB_00004613 	0	0	0	0
VFB_00004614 	0	0	0	0
VFB_00004615 	0	0	0	0
VFB_00004616 	0	0	0	0
VFB_00004617 	0	0	0	0
VFB_00004618 	0	0	0	0
VFB_00004619 	0	0	0	0
VFB_00004620 	0	0	0	0
VFB_00004621 	0	0	0	0
VFB_00004622 	0	0	0	0
VFB_00004623 	0	0	0	0
VFB_00004624 	0	0	0	0
VFB_00004625 	0	0	0	0
VFB_00004626 	0	0	0	0
VFB_00004627 	0	0	0	0
VFB_00004628 	0	0	0	0
VFB_00004629 	0	0	0	0
VFB_00004630 	0	0	0	0
VFB_00004631 	0	0	0	0
VFB_00004632 	0	0	0	0
VFB_00004633 	0	0	0	0
VFB_00004634 	0	0	0	0
VFB_00004635 	0	0	0	0
VFB_00004636 	0	0	0	0
VFB_00004637 	0	0	0	0
VFB_00004638 	0	0	0	0
VFB_00004639 	0	0	0	0
VFB_00004640 	0	0	0	0
VFB_00004641 	0	0	0	0
VFB_00004642 	0	0	0	0
VFB_00004643 	0	0	0	0
VFB_00004644 	0	0	0	0
VFB_00004645 	0	0	0	0
VFB_00004646 	0	0	0	0
VFB_00004647 	0	0	0	0
VFB_00004648 	0	0	0	0
VFB_00004649 	0	0	0	0
VFB_00004650 	0	0	0	0
VFB_00004651 	0	0	0	0
VFB_00004652 	0	0	0	0
VFB_00004653 	0	0	0	0
VFB_00004654 	0	0	0	0
VFB_00004655 	0	0	0	0
VFB_00004656 	0	0	0	0
VFB_00004657 	0	0	0	0
VFB_00004658 	0	0	0	0
VFB_00004659 	0	0	0	0
VFB_00004660 	0	0	0	0
VFB_00004661 	0	0	0	0
VFB_00004662 	0	0	0	0
VFB_00004663 	0	0	0	0
VFB_00004664 	0	0	0	0
VFB_00004665 	0	0	0	0
VFB_00004666 	0	0	0	0
VFB_00004667 	0	0	0	0
VFB_00004668 	0	0	0	0
VFB_00004669 	0	0	0	0
VFB_00004670 	0	0	0	0
VFB_00004671 	0	0	0	0
VFB_00004672 	0	0	0	0
VFB_00004673 	0	0	0	0
VFB_00004674 	0	0	0	0
VFB_00004675 	0	0	0	0
VFB_00004676 	0	0	0	0
VFB_00004677 	0	0	0	0
VFB_00004678 	0	0	0	0
VFB_00004679 	0	0	0	0
VFB_00004680 	0	0	0	0
VFB_00004681 	0	0	0	0
VFB_00004682 	0	0	0	0
VFB_00004683 	0	0	0	0
VFB_00004684 	0	0	0	0
VFB_00004685 	0	0	0	0
VFB_00004686 	0	0	0	0
VFB_00004687 	0	0	0	0
VFB_00004688 	0	0	0	0
VFB_00004689 	0	0	0	0
VFB_00004690 	0	0	0	0
VFB_00004691 	0	0	0	0
VFB_00004692 	0	0	0	0
VFB_00004693 	0	0	0	0
VFB_00004694 	0	0	0	0
VFB_00004695 	0	0	0	0
VFB_00004696 	0	0	0	0
VFB_00004697 	0	0	0	0
VFB_00004698 	0	0	0	0
VFB_00004699 	0	0	0	0
VFB_00004700 	0	0	0	0
VFB_00004701 	0	0	0	0
VFB_00004702 	0	0	0	0
VFB_00004703 	0	0	0	0
VFB_00004704 	0	0	0	0
VFB_00004705 	0	0	0	0
VFB_00004706 	0	0	0	0
VFB_00004707 	0	0	0	0
VFB_00004708 	0	0	0	0
VFB_00004709 	0	0	0	0
VFB_00004710 	0	0	0	0
VFB_00004711 	0	0	0	0
VFB_00004712 	0	0	0	0
VFB_00004713 	0	0	0	0
VFB_00004714 	0	0	0	0
VFB_00004715 	0	0	0	0
VFB_00004716 	0	0	0	0
VFB_00004717 	0	0	0	0
VFB_00004718 	0	0	0	0
VFB_00004719 	0	0	0	0
VFB_00004720 	0	0	0	0
VFB_00004721 	0	0	0	0
VFB_00004722 	0	0	0	0
VFB_00004723 	0	0	0	0
VFB_00004724 	0	0	0	0
VFB_00004725 	0	0	0	0
VFB_00004726 	0	0	0	0
VFB_00004727 	0	0	0	0
VFB_00004728 	0	0	0	0
VFB_00004729 	0	0	0	0
VFB_00004730 	0	0	0	0
VFB_00004731 	0	0	0	0
VFB_00004732 	0	0	0	0
VFB_00004733 	0	0	0	0
VFB_00004734 	0	0	0	0
VFB_00004735 	0	0	0	0
VFB_00004736 	0	0	0	0
VFB_00004737 	0	0	0	0
